Gene stable ID,Transcript length (including UTRs and CDS)
ENSG00000064042,6165
ENSG00000174373,7864
ENSG00000163625,14247
ENSG00000100592,5806
ENSG00000137802,7182
ENSG00000128607,6398
ENSG00000080371,15558
ENSG00000211455,4957
ENSG00000065526,12385
ENSG00000135108,6040
ENSG00000075914,1042
ENSG00000099814,6683
ENSG00000166471,3798
ENSG00000004487,3033
ENSG00000188739,1847
ENSG00000127663,5604
ENSG00000099308,5896
ENSG00000077254,4502
ENSG00000083097,8210
ENSG00000040199,8317
ENSG00000188994,12341
ENSG00000142784,4275
ENSG00000130227,4870
ENSG00000061987,13263
ENSG00000275498,4523
ENSG00000179889,4598
ENSG00000154310,9892
ENSG00000104356,3244
ENSG00000075539,11692
ENSG00000083642,7472
ENSG00000187239,5420
ENSG00000174306,3551
ENSG00000149218,4651
ENSG00000214655,6062
ENSG00000157064,5441
ENSG00000115020,9908
ENSG00000103351,4083
ENSG00000180357,8746
ENSG00000197226,5119
ENSG00000284400,5119
ENSG00000103365,5973
ENSG00000062650,6310
ENSG00000107290,11101
ENSG00000127463,6640
ENSG00000115993,6389
ENSG00000137200,4034
ENSG00000023318,4808
ENSG00000002746,9453
ENSG00000111647,5198
ENSG00000133789,4884
ENSG00000160208,5078
ENSG00000005810,15077
ENSG00000102763,7174
ENSG00000171914,11880
ENSG00000105778,6987
ENSG00000107077,4655
ENSG00000148840,5328
ENSG00000110723,10304
ENSG00000123200,6412
ENSG00000145819,9395
ENSG00000119685,4716
ENSG00000105738,8004
ENSG00000054523,6816
ENSG00000124313,4004
ENSG00000155111,6399
ENSG00000167202,6086
ENSG00000167258,5918
ENSG00000113048,2785
ENSG00000132359,6663
ENSG00000181418,3815
ENSG00000133104,4900
ENSG00000100354,17933
ENSG00000112659,7759
ENSG00000198718,6247
ENSG00000157106,16062
ENSG00000055208,4240
ENSG00000169635,6831
ENSG00000163539,6978
ENSG00000108509,4515
ENSG00000143442,6655
ENSG00000131697,4955
ENSG00000110046,6318
ENSG00000164080,9776
ENSG00000172943,6357
ENSG00000198887,5949
ENSG00000145911,5985
ENSG00000086015,5737
ENSG00000074755,11466
ENSG00000176915,4590
ENSG00000109184,4207
ENSG00000136141,4131
ENSG00000014164,3270
ENSG00000116127,12848
ENSG00000114541,6283
ENSG00000075240,4500
ENSG00000079432,5473
ENSG00000121940,2078
ENSG00000125354,2693
ENSG00000109436,5554
ENSG00000163811,3506
ENSG00000071189,6357
ENSG00000138834,5661
ENSG00000133030,10960
ENSG00000155561,6264
ENSG00000132294,5433
ENSG00000137815,5021
ENSG00000116704,6193
ENSG00000100304,3386
ENSG00000152642,3947
ENSG00000164024,2686
ENSG00000140948,8079
ENSG00000164402,4394
ENSG00000011523,5803
ENSG00000115687,4540
ENSG00000143344,5100
ENSG00000160305,7350
ENSG00000118482,6947
ENSG00000117899,4200
ENSG00000107929,5963
ENSG00000089902,5751
ENSG00000019144,5753
ENSG00000107104,5051
ENSG00000054965,1767
ENSG00000165688,2086
ENSG00000170540,2278
ENSG00000116786,4134
ENSG00000070495,1603
ENSG00000130749,6143
ENSG00000179041,1720
ENSG00000169180,4422
ENSG00000117523,10355
ENSG00000065882,5703
ENSG00000160796,8842
ENSG00000143756,5427
ENSG00000110042,6003
ENSG00000008853,5482
ENSG00000052749,4396
ENSG00000054654,21777
ENSG00000069020,7586
ENSG00000154822,3940
ENSG00000284017,3940
ENSG00000131089,5413
ENSG00000197969,9965
ENSG00000091490,4543
ENSG00000108239,5637
ENSG00000144036,5910
ENSG00000213551,2295
ENSG00000170145,9622
ENSG00000176658,5510
ENSG00000121210,5017
ENSG00000179364,3708
ENSG00000106078,5301
ENSG00000206560,6564
ENSG00000261236,2428
ENSG00000047578,6624
ENSG00000163125,4612
ENSG00000068650,8795
ENSG00000169330,6926
ENSG00000101745,11284
ENSG00000189337,1475
ENSG00000168502,6093
ENSG00000184014,4991
ENSG00000085788,4682
ENSG00000171735,8314
ENSG00000145725,15407
ENSG00000182473,4596
ENSG00000107554,6428
ENSG00000163946,7119
ENSG00000106772,12612
ENSG00000038532,6812
ENSG00000186866,4825
ENSG00000132361,5356
ENSG00000047365,7513
ENSG00000030066,5376
ENSG00000132938,1793
ENSG00000177613,4110
ENSG00000189195,4272
ENSG00000113645,7130
ENSG00000135049,4208
ENSG00000243156,9447
ENSG00000186635,4942
ENSG00000064999,6350
ENSG00000102858,3930
ENSG00000083799,5371
ENSG00000185963,4636
ENSG00000166454,4881
ENSG00000115504,5165
ENSG00000197892,8743
ENSG00000024048,7857
ENSG00000166881,5370
ENSG00000119321,8766
ENSG00000160223,7080
ENSG00000127511,5129
ENSG00000151503,7369
ENSG00000172661,4623
ENSG00000104093,10672
ENSG00000100364,2723
ENSG00000119042,2656
ENSG00000197818,6094
ENSG00000138246,7754
ENSG00000134744,5858
ENSG00000174233,6464
ENSG00000109654,6755
ENSG00000103494,7935
ENSG00000013288,5129
ENSG00000136051,5791
ENSG00000124422,5189
ENSG00000049759,8251
ENSG00000111961,7460
ENSG00000111490,7764
ENSG00000074054,8092
ENSG00000173852,4870
ENSG00000198198,13968
ENSG00000091157,14083
ENSG00000043143,6465
ENSG00000166887,4844
ENSG00000116138,6034
ENSG00000139641,4388
ENSG00000108395,4489
ENSG00000101596,8833
ENSG00000088387,7523
ENSG00000100441,6778
ENSG00000249115,4324
ENSG00000156931,5011
ENSG00000013523,5287
ENSG00000162402,10800
ENSG00000109920,4035
ENSG00000285182,4035
ENSG00000156011,11704
ENSG00000124006,6105
ENSG00000138688,15574
ENSG00000196914,10326
ENSG00000164542,4241
ENSG00000155506,6652
ENSG00000088808,5500
ENSG00000055917,6112
ENSG00000104880,5212
ENSG00000111077,4944
ENSG00000136002,3666
ENSG00000105662,6879
ENSG00000169018,7177
ENSG00000014123,4226
ENSG00000132275,6559
ENSG00000164151,7930
ENSG00000266028,6301
ENSG00000198952,4559
ENSG00000158467,5056
ENSG00000129933,4845
ENSG00000100014,6763
ENSG00000162736,2822
ENSG00000015676,8036
ENSG00000123066,14615
ENSG00000186908,5259
ENSG00000171456,7052
ENSG00000101126,6396
ENSG00000011376,4781
ENSG00000121152,6030
ENSG00000113593,2109
ENSG00000175826,1549
ENSG00000288307,876
ENSG00000104660,3163
ENSG00000072121,9674
ENSG00000075568,6701
ENSG00000112624,6515
ENSG00000197147,8034
ENSG00000133985,5094
ENSG00000101346,5226
ENSG00000180901,3657
ENSG00000095319,5689
ENSG00000178691,4495
ENSG00000180900,5143
ENSG00000274287,5143
ENSG00000159256,4224
ENSG00000104635,4641
ENSG00000039123,3961
ENSG00000048991,4648
ENSG00000170291,1389
ENSG00000288485,1389
ENSG00000101935,5350
ENSG00000186654,1767
ENSG00000099968,4959
ENSG00000110218,2852
ENSG00000100211,1133
ENSG00000100242,4055
ENSG00000133059,8010
ENSG00000048707,16357
ENSG00000164713,790
ENSG00000100347,1692
ENSG00000092148,9445
ENSG00000270629,10779
ENSG00000164190,8729
ENSG00000095637,5927
ENSG00000103051,2820
ENSG00000115540,3752
ENSG00000137207,1507
ENSG00000129055,1209
ENSG00000107281,1475
ENSG00000256223,4406
ENSG00000205356,6545
ENSG00000114098,3043
ENSG00000198876,3592
ENSG00000174744,1424
ENSG00000061273,4213
ENSG00000095397,4070
ENSG00000248487,1066
ENSG00000183495,12289
ENSG00000129103,2052
ENSG00000163608,4820
ENSG00000130255,607
ENSG00000143158,2223
ENSG00000050426,2106
ENSG00000164934,1970
ENSG00000184857,1439
ENSG00000149313,2767
ENSG00000068654,12480
ENSG00000164087,1936
ENSG00000142528,4642
ENSG00000123427,2687
ENSG00000143493,4430
ENSG00000034677,4330
ENSG00000163743,4686
ENSG00000024862,1496
ENSG00000120254,3604
ENSG00000182973,2815
ENSG00000278458,5014
ENSG00000275867,5016
ENSG00000120071,5343
ENSG00000249992,1822
ENSG00000153207,8633
ENSG00000130559,8018
ENSG00000166171,819
ENSG00000143612,1610
ENSG00000128513,3924
ENSG00000134077,3961
ENSG00000174720,2164
ENSG00000188986,2540
ENSG00000156599,4443
ENSG00000104643,7081
ENSG00000285032,1720
ENSG00000184743,6899
ENSG00000130935,2844
ENSG00000082516,5404
ENSG00000076201,5237
ENSG00000136783,1636
ENSG00000135631,4342
ENSG00000117697,13115
ENSG00000018408,2103
ENSG00000129493,7811
ENSG00000101347,4649
ENSG00000119812,2751
ENSG00000134779,3835
ENSG00000169375,6723
ENSG00000177707,5197
ENSG00000161642,2430
ENSG00000137266,5658
ENSG00000170852,3608
ENSG00000117614,1757
ENSG00000122481,1180
ENSG00000127838,2987
ENSG00000132424,3142
ENSG00000167173,4425
ENSG00000197256,3048
ENSG00000164944,6478
ENSG00000103978,2964
ENSG00000157617,6473
ENSG00000178188,6043
ENSG00000132763,5049
ENSG00000163659,3861
ENSG00000089818,2634
ENSG00000109016,2175
ENSG00000131043,2689
ENSG00000114841,13104
ENSG00000163703,2695
ENSG00000129460,2204
ENSG00000263309,1987
ENSG00000108244,2209
ENSG00000182704,2585
ENSG00000172273,3185
ENSG00000151276,7415
ENSG00000138036,1133
ENSG00000076043,1080
ENSG00000005700,6040
ENSG00000283068,6040
ENSG00000169221,3580
ENSG00000108523,1775
ENSG00000079931,2989
ENSG00000115806,2447
ENSG00000168014,6283
ENSG00000255529,4114
ENSG00000149476,4696
ENSG00000036549,6412
ENSG00000196141,6156
ENSG00000165802,2981
ENSG00000103932,4663
ENSG00000144749,5273
ENSG00000151461,5168
ENSG00000138069,1198
ENSG00000006042,4218
ENSG00000106246,5464
ENSG00000162390,6369
ENSG00000151914,16742
ENSG00000070882,6749
ENSG00000138604,5044
ENSG00000112200,4998
ENSG00000197555,7831
ENSG00000152217,9909
ENSG00000198836,6328
ENSG00000163960,10521
ENSG00000198862,7677
ENSG00000198780,6118
ENSG00000197959,7627
ENSG00000158321,7469
ENSG00000112701,6671
ENSG00000204120,5978
ENSG00000039560,4986
ENSG00000262860,3519
ENSG00000257103,3596
ENSG00000004142,2670
ENSG00000020577,7157
ENSG00000160818,1159
ENSG00000160360,2270
ENSG00000013375,6079
ENSG00000100997,1577
ENSG00000148634,3905
ENSG00000143337,8704
ENSG00000105321,2027
ENSG00000119599,2474
ENSG00000160679,2079
ENSG00000107938,4387
ENSG00000157954,4445
ENSG00000198624,3398
ENSG00000122674,2379
ENSG00000109046,5105
ENSG00000157978,2914
ENSG00000275885,2126
ENSG00000105618,1833
ENSG00000276421,2183
ENSG00000274651,2183
ENSG00000277707,2183
ENSG00000275117,2183
ENSG00000277154,2183
ENSG00000277953,2183
ENSG00000274144,2183
ENSG00000274894,2183
ENSG00000135999,3883
ENSG00000119977,2518
ENSG00000111790,2932
ENSG00000198954,2462
ENSG00000165219,5207
ENSG00000115211,1608
ENSG00000100991,3162
ENSG00000142864,6676
ENSG00000135269,2736
ENSG00000127314,13378
ENSG00000170604,2534
ENSG00000204104,4199
ENSG00000119403,4149
ENSG00000109065,1907
ENSG00000130684,4237
ENSG00000066735,5649
ENSG00000144452,7005
ENSG00000188976,2757
ENSG00000171490,5440
ENSG00000106560,1443
ENSG00000138002,5395
ENSG00000094914,1815
ENSG00000101181,2929
ENSG00000161956,2567
ENSG00000099860,1371
ENSG00000275947,909
ENSG00000153485,909
ENSG00000035115,1744
ENSG00000172915,11119
ENSG00000167112,5426
ENSG00000115649,2019
ENSG00000108641,1031
ENSG00000105643,2501
ENSG00000125375,1231
ENSG00000125775,1261
ENSG00000163482,4873
ENSG00000047644,6951
ENSG00000164066,13208
ENSG00000196453,3172
ENSG00000096070,6052
ENSG00000173085,1639
ENSG00000068394,1658
ENSG00000169599,1034
ENSG00000068912,2446
ENSG00000168288,1392
ENSG00000189306,5419
ENSG00000100418,3780
ENSG00000100359,2986
ENSG00000105373,1504
ENSG00000063169,5739
ENSG00000048392,4774
ENSG00000141503,5017
ENSG00000179409,3744
ENSG00000135241,3530
ENSG00000132716,3867
ENSG00000134046,1182
ENSG00000197381,5032
ENSG00000197381,3563
ENSG00000116874,2800
ENSG00000160710,6343
ENSG00000160710,6343
ENSG00000136153,5580
ENSG00000141644,3091
ENSG00000141644,2980
ENSG00000141644,3259
ENSG00000141644,2820
ENSG00000077782,5702
ENSG00000152926,9084
ENSG00000162191,1291
ENSG00000165417,6343
ENSG00000116731,7437
ENSG00000132170,1850
ENSG00000142684,638
ENSG00000136059,2787
ENSG00000168214,1752
ENSG00000155096,2857
ENSG00000012174,4446
ENSG00000165494,7677
ENSG00000134709,5713
ENSG00000099917,3252
ENSG00000168438,3859
ENSG00000182022,4810
ENSG00000197457,2248
ENSG00000112312,1263
ENSG00000105229,3069
ENSG00000178951,6437
ENSG00000104517,10895
ENSG00000158417,5741
ENSG00000122779,8488
ENSG00000197323,8369
ENSG00000002549,2100
ENSG00000087087,2990
ENSG00000151779,7278
ENSG00000143951,4894
ENSG00000164011,1577
ENSG00000117862,1416
ENSG00000153066,3140
ENSG00000198513,2504
ENSG00000138172,1914
ENSG00000197448,1032
ENSG00000167272,1086
ENSG00000167380,817
ENSG00000185088,6110
ENSG00000112514,1199
ENSG00000226492,1054
ENSG00000147383,1833
ENSG00000105699,2105
ENSG00000164081,1340
ENSG00000140682,1803
ENSG00000144182,1424
ENSG00000125046,1799
ENSG00000132963,1338
ENSG00000232112,561
ENSG00000055044,1994
ENSG00000010165,3368
ENSG00000124155,2168
ENSG00000169251,3049
ENSG00000089195,2929
ENSG00000047249,2120
ENSG00000156469,1463
ENSG00000162066,3273
ENSG00000080189,5820
ENSG00000152684,4371
ENSG00000124786,2137
ENSG00000239857,2090
ENSG00000112651,1216
ENSG00000111832,5385
ENSG00000142546,1232
ENSG00000023697,1644
ENSG00000162959,4505
ENSG00000105364,1218
ENSG00000149089,1246
ENSG00000117543,1768
ENSG00000213593,1645
ENSG00000119929,1332
ENSG00000119616,4341
ENSG00000176946,2076
ENSG00000186010,521
ENSG00000125991,1359
ENSG00000134242,3607
ENSG00000239789,1786
ENSG00000125445,1204
ENSG00000186184,693
ENSG00000069482,749
ENSG00000165475,1483
ENSG00000187325,2657
ENSG00000162627,1736
ENSG00000112282,4581
ENSG00000070808,4837
ENSG00000078967,3982
ENSG00000116750,5327
ENSG00000176390,2873
ENSG00000013583,1159
ENSG00000139631,2645
ENSG00000109790,2690
ENSG00000100554,1599
ENSG00000169926,6845
ENSG00000275746,6803
ENSG00000143303,2271
ENSG00000159346,2091
ENSG00000011260,1876
ENSG00000143653,2141
ENSG00000157954,2112
ENSG00000101052,1754
ENSG00000011198,5298
ENSG00000138036,1399
ENSG00000097033,6371
ENSG00000104427,3310
ENSG00000116353,2515
ENSG00000137806,1509
ENSG00000107362,1312
ENSG00000013306,1607
ENSG00000129292,6237
ENSG00000146963,2661
ENSG00000029639,2799
ENSG00000198833,4164
ENSG00000117362,2353
ENSG00000155100,3148
ENSG00000134597,1823
ENSG00000197006,3153
ENSG00000284548,846
ENSG00000072042,2539
ENSG00000147592,1526
ENSG00000110066,2666
ENSG00000100612,1956
ENSG00000274891,1269
ENSG00000171853,2499
ENSG00000188706,4571
ENSG00000176623,2970
ENSG00000122140,1458
ENSG00000167113,1245
ENSG00000183520,2023
ENSG00000126524,1613
ENSG00000087302,7007
ENSG00000117500,5789
ENSG00000072849,4167
ENSG00000107371,1813
ENSG00000115042,4775
ENSG00000101166,2503
ENSG00000171311,1145
ENSG00000115128,651
ENSG00000066583,1942
ENSG00000174547,1605
ENSG00000067533,7765
ENSG00000120860,882
ENSG00000175581,1500
ENSG00000155957,2952
ENSG00000111481,1890
ENSG00000144034,664
ENSG00000137168,1516
ENSG00000108590,1629
ENSG00000119801,2136
ENSG00000166595,668
ENSG00000111906,1446
ENSG00000182180,2579
ENSG00000023572,1131
ENSG00000163319,1550
ENSG00000214253,870
ENSG00000217930,533
ENSG00000282228,587
ENSG00000181610,5609
ENSG00000090263,853
ENSG00000111711,3253
ENSG00000166503,12538
ENSG00000178096,891
ENSG00000136100,4425
ENSG00000121644,4017
ENSG00000141378,731
ENSG00000171928,1876
ENSG00000115561,3138
ENSG00000167699,2059
ENSG00000129116,5809
ENSG00000101391,2080
ENSG00000108551,1748
ENSG00000138085,1059
ENSG00000127952,1415
ENSG00000002745,1230
ENSG00000164048,3367
ENSG00000076053,4243
ENSG00000100129,2669
ENSG00000037241,722
ENSG00000114744,3694
ENSG00000131153,2628
ENSG00000120963,2672
ENSG00000134049,3679
ENSG00000060762,904
ENSG00000147533,1984
ENSG00000173418,1040
ENSG00000132603,2055
ENSG00000162931,2064
ENSG00000285344,925
ENSG00000152700,6517
ENSG00000111832,1427
ENSG00000092108,2190
ENSG00000056097,4717
ENSG00000146416,2136
ENSG00000100726,3314
ENSG00000115239,2226
ENSG00000013374,3180
ENSG00000131263,10565
ENSG00000136636,4019
ENSG00000173588,3686
ENSG00000198001,4284
ENSG00000189050,2122
ENSG00000081870,915
ENSG00000133872,2020
ENSG00000181789,3078
ENSG00000138663,1651
ENSG00000084733,3561
ENSG00000104177,10137
ENSG00000125629,3562
ENSG00000104324,1932
ENSG00000167186,2642
ENSG00000106153,797
ENSG00000144635,2485
ENSG00000149084,2396
ENSG00000088833,3568
ENSG00000145781,1435
ENSG00000105583,619
ENSG00000196655,1425
ENSG00000280495,1425
ENSG00000214517,2487
ENSG00000149930,4937
ENSG00000167578,1159
ENSG00000087053,4495
ENSG00000033800,8115
ENSG00000225921,1683
ENSG00000107882,5016
ENSG00000130560,1860
ENSG00000114735,6087
ENSG00000167123,2308
ENSG00000161010,1168
ENSG00000283918,1168
ENSG00000078808,1956
ENSG00000133107,7979
ENSG00000053372,2049
ENSG00000189159,1434
ENSG00000069966,8906
ENSG00000138182,6306
ENSG00000122965,4148
ENSG00000130332,491
ENSG00000128534,12384
ENSG00000114019,4488
ENSG00000213015,1707
ENSG00000106617,3279
ENSG00000145431,4570
ENSG00000206538,10438
ENSG00000119203,2259
ENSG00000160948,948
ENSG00000285339,948
ENSG00000167515,2215
ENSG00000088543,2657
ENSG00000138674,4012
ENSG00000103671,2013
ENSG00000172889,1759
ENSG00000138231,2662
ENSG00000112406,5646
ENSG00000122008,5911
ENSG00000177239,2707
ENSG00000196247,5773
ENSG00000132912,4208
ENSG00000183258,2099
ENSG00000165912,1873
ENSG00000130340,4216
ENSG00000111237,1531
ENSG00000094975,5916
ENSG00000109576,2250
ENSG00000065615,9205
ENSG00000087095,3526
ENSG00000115602,1997
ENSG00000197142,3353
ENSG00000167191,5144
ENSG00000089053,2574
ENSG00000196510,3045
ENSG00000168077,3787
ENSG00000159348,1624
ENSG00000198189,1782
ENSG00000023516,9915
ENSG00000165795,2127
ENSG00000115760,15703
ENSG00000137414,4726
ENSG00000103174,2203
ENSG00000198492,2744
ENSG00000030419,3888
ENSG00000108423,2491
ENSG00000074935,2225
ENSG00000105325,5212
ENSG00000197857,2119
ENSG00000164631,5075
ENSG00000127528,2820
ENSG00000134758,3551
ENSG00000183864,4337
ENSG00000023902,2114
ENSG00000198843,3437
ENSG00000112210,4830
ENSG00000135090,4346
ENSG00000147853,4219
ENSG00000279247,1648
ENSG00000085231,1626
ENSG00000125107,8411
ENSG00000169738,852
ENSG00000127483,3884
ENSG00000135932,3829
ENSG00000087206,2570
ENSG00000068745,1746
ENSG00000126602,2223
ENSG00000116005,5339
ENSG00000187522,1762
ENSG00000111231,1457
ENSG00000113851,2206
ENSG00000185222,1028
ENSG00000137876,1889
ENSG00000008324,1047
ENSG00000090520,1688
ENSG00000162368,2930
ENSG00000205629,1352
ENSG00000161980,1372
ENSG00000130770,503
ENSG00000285390,503
ENSG00000084463,4581
ENSG00000144366,3294
ENSG00000135945,4731
ENSG00000111652,1831
ENSG00000110713,6726
ENSG00000140519,1952
ENSG00000119396,4149
ENSG00000171606,2539
ENSG00000171606,2678
ENSG00000217555,412
ENSG00000006704,3430
ENSG00000163935,4553
ENSG00000121864,6064
ENSG00000198736,1423
ENSG00000167978,9044
ENSG00000100033,2405
ENSG00000196405,1834
ENSG00000086200,4356
ENSG00000108352,4184
ENSG00000158987,8357
ENSG00000117724,10290
ENSG00000100503,4364
ENSG00000008277,9334
ENSG00000128510,2790
ENSG00000104219,5924
ENSG00000101187,2716
ENSG00000213782,1817
ENSG00000050405,3706
ENSG00000113430,2394
ENSG00000137804,2263
ENSG00000136463,1446
ENSG00000162836,6956
ENSG00000277439,2264
ENSG00000088053,2264
ENSG00000278316,2268
ENSG00000278670,2268
ENSG00000275633,2268
ENSG00000274050,2268
ENSG00000275931,2268
ENSG00000274566,2268
ENSG00000276211,2268
ENSG00000276065,2268
ENSG00000079393,920
ENSG00000105655,2252
ENSG00000132196,1190
ENSG00000186153,2241
ENSG00000054267,6022
ENSG00000185722,5033
ENSG00000118507,3150
ENSG00000198917,4259
ENSG00000048162,881
ENSG00000074696,3228
ENSG00000137770,6433
ENSG00000170855,1151
ENSG00000242028,3187
ENSG00000149196,1108
ENSG00000150316,1522
ENSG00000173113,812
ENSG00000143222,888
ENSG00000022277,2212
ENSG00000101391,2080
ENSG00000086065,1901
ENSG00000182512,1103
ENSG00000186575,5995
ENSG00000110315,4049
ENSG00000165804,3055
ENSG00000108848,6987
ENSG00000075218,2983
ENSG00000005243,914
ENSG00000139433,2407
ENSG00000258366,4955
ENSG00000025293,5879
ENSG00000037042,1782
ENSG00000105053,1923
ENSG00000150938,6060
ENSG00000164307,5495
ENSG00000100558,1513
ENSG00000137103,2150
ENSG00000105926,3848
ENSG00000143476,4409
ENSG00000129083,3481
ENSG00000213672,2977
ENSG00000128463,1019
ENSG00000116857,1529
ENSG00000105287,3321
ENSG00000111843,1016
ENSG00000284936,1016
ENSG00000171604,2601
ENSG00000149483,1475
ENSG00000213337,892
ENSG00000128699,2150
ENSG00000133983,1669
ENSG00000132823,2109
ENSG00000100744,2169
ENSG00000154781,2940
ENSG00000050130,2347
ENSG00000141552,918
ENSG00000091732,1889
ENSG00000164054,2369
ENSG00000120727,1456
ENSG00000136932,1577
ENSG00000120509,1043
ENSG00000009844,6991
ENSG00000159596,1465
ENSG00000130349,1158
ENSG00000134283,2170
ENSG00000122643,1542
ENSG00000116221,1483
ENSG00000108961,831
ENSG00000168894,685
ENSG00000145979,1282
ENSG00000099785,1376
ENSG00000111639,898
ENSG00000242114,1133
ENSG00000187049,908
ENSG00000102390,1185
ENSG00000108826,686
ENSG00000121766,1605
ENSG00000123444,2460
ENSG00000284900,2460
ENSG00000167258,8287
ENSG00000132330,2450
ENSG00000112144,6227
ENSG00000143952,4725
ENSG00000136819,1795
ENSG00000103528,3088
ENSG00000165006,2705
ENSG00000177951,2916
ENSG00000166128,4800
ENSG00000109787,5594
ENSG00000132376,2706
ENSG00000171425,1197
ENSG00000180479,2289
ENSG00000187531,1725
ENSG00000134602,3251
ENSG00000115137,4847
ENSG00000162783,4201
ENSG00000139178,3335
ENSG00000288124,3335
ENSG00000078808,2137
ENSG00000135052,3046
ENSG00000064115,4315
ENSG00000144504,3228
ENSG00000213024,3361
ENSG00000131470,1416
ENSG00000171222,1371
ENSG00000275618,3039
ENSG00000103429,2903
ENSG00000184524,1605
ENSG00000181924,818
ENSG00000107949,1433
ENSG00000135111,4208
ENSG00000087502,5033
